x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y,mode
6.504858371240548331e-01,6.027728947189905373e-01,-2.911302795388339248e+00,-3.722465296782407229e+00,9.222962927067112071e-01,1.429091396026913818e+00,2.525984272687969989e-01,-1.132793274220971202e-01,-1.655249626199341240e+00,-5.462338227539574598e-02,-9.606900868675788407e-01,1.000000000000000000e+00
4.873611451194100885e-01,-1.222900671355249269e-01,-2.776717672374474866e+00,-2.167511385601648577e+00,1.835271773751083746e+00,3.461122748314991782e+00,-2.490079361039889694e-01,3.136608663501768923e+00,-7.297621557390644442e-01,1.673753303487573341e+00,1.005223040984693617e+00,1.000000000000000000e+00
-7.915625195995372732e-01,5.551361525359077564e-01,-3.346149865477089147e+00,-2.353707735469781959e+00,3.625605598976153754e-01,1.362669493503867013e+00,2.186396289850444097e-01,2.597294547542975174e+00,-3.075162773371978853e-01,-1.555117628922611406e+00,9.996675347691899027e-01,1.000000000000000000e+00
-3.550599496597749843e-02,1.726091052743082388e+00,-6.103969649618560922e+00,-5.377611406167220665e+00,1.570240627111958887e+00,1.414286999828482827e+00,-8.284098225269241889e-01,5.185505925279050299e-01,-1.986064966394111009e+00,1.344704322922615214e+00,-5.895640458308636367e-01,1.000000000000000000e+00
1.329607574384408242e+00,1.965538065871099693e-01,-1.644748303639212095e+00,-1.799217075818193345e+00,4.615906190760932226e-01,2.362308420797640807e-01,3.570038376848257422e-01,-3.296693723265560205e-01,3.446757962813944420e-01,-3.397453192147913414e-01,-1.778612721835874932e+00,1.000000000000000000e+00
7.700699635235223883e-02,6.732205149511996112e-01,-4.141578458832313459e+00,-2.869174064223150022e+00,-1.049355562641779982e-01,1.250423824850364296e+00,6.163234105971342469e-01,-4.484040518239447159e-01,-1.476384842810485321e+00,-2.167228967204002377e-01,-5.895519954454871980e-01,1.000000000000000000e+00
7.708260942584664877e-01,1.911037816107471254e+00,-4.257372553142600324e+00,-3.462588638355987403e+00,2.005216274188474479e+00,2.082117210229314619e+00,8.339219232385537417e-01,8.530795678155327355e-01,-1.677396522262706746e+00,1.129415680067926697e+00,-1.140347876148916084e+00,1.000000000000000000e+00
-2.994228752361912660e-01,1.655563033071760559e+00,-3.189585268845386956e+00,-3.486748001153475496e+00,-1.562374251718988472e+00,2.435413415424668493e+00,9.431383311633984023e-01,1.240523228840566095e+00,-9.351128770104333299e-02,6.521033499083744855e-01,1.622284634993344188e+00,1.000000000000000000e+00
4.406765373614888182e-01,1.817117809081274515e+00,-1.998705452489838441e+00,-3.219193110913525668e+00,1.803940534397308504e+00,4.744078669160635142e-01,5.523601654938816718e-01,1.324332862098651198e+00,-2.614383590525984680e+00,9.663800152121878595e-01,-1.266922762971823602e+00,1.000000000000000000e+00
3.039765177200262278e-02,9.813450354203964165e-01,-4.550994975512415053e+00,-3.359183313815517824e+00,7.281591165406008370e-01,2.056752236489737040e+00,7.702345287208758329e-01,2.265187276318688436e+00,-1.034936153234890854e+00,-2.981999062711603310e-01,6.835845970465861399e-01,1.000000000000000000e+00
1.108394114342440506e+00,3.257632637408348630e-01,-3.122495781044769991e+00,-2.901548013037139828e+00,6.631445854420368047e-01,8.610713100588075486e-01,1.080056515928045746e+00,-1.845832953734313220e+00,-1.940174616080843739e+00,1.679773815450307684e+00,-2.053432218179707558e+00,1.000000000000000000e+00
5.267758286640484844e-01,2.182855214945755851e-02,-4.125624544389605575e+00,-1.815237713555642118e+00,6.362832076131887948e-01,2.648944206617859010e+00,6.926510373887260208e-01,2.924126756335928334e+00,8.696650824707272687e-01,-1.747460533991797460e+00,4.997384935133106776e-01,1.000000000000000000e+00
3.550288548545602052e-01,1.302486047731771679e+00,-4.109436362897388229e+00,-1.940681808521850016e+00,9.017790701470520531e-01,1.483246687968126531e+00,8.134003844540642625e-01,2.991309709987498788e+00,5.079887505335693998e-01,-1.006077449256336909e+00,-2.722009780682679292e-01,1.000000000000000000e+00
8.172503348202792006e-02,1.654572319495276389e+00,-4.494031123618484003e+00,-2.761168274557095348e+00,-1.050374572440813559e+00,1.019371963073009368e+00,6.382356655762724262e-01,1.620014244170413953e+00,-4.069197678151718067e-01,-2.226703712505690547e+00,4.151934839576409964e-01,1.000000000000000000e+00
-9.040285190590148234e-01,2.091749876149801013e-01,-3.080692369109825357e+00,-3.282065506780396547e+00,-7.381582296994774195e-01,6.702551507205177783e-01,-1.934962464012955907e-01,9.896727816412566048e-01,-1.700260669900337751e+00,4.246018261870063148e-01,1.040649125793075225e+00,1.000000000000000000e+00
8.182265957326806394e-01,2.360258215259451564e+00,-9.299620335871181531e-01,-1.929013626814029880e+00,1.024635116040240712e+00,-1.713758778287235440e-01,-3.654166209606712901e-02,1.002808438330047514e+00,-5.760041785552674209e-01,1.506559939546453952e+00,-1.067682756647477804e+00,1.000000000000000000e+00
3.001999646304845948e-01,-5.948814545722087566e-01,-2.440363113561678787e+00,-2.632877123658232232e+00,-3.631939083854014427e-01,3.557503825409077614e+00,5.084792233364201497e-01,2.676574773191934042e+00,3.276113122730472949e-01,-1.820034749308677424e-01,1.674857741864921978e+00,1.000000000000000000e+00
-4.556776817329152851e-02,1.333214527439579022e+00,-2.766592206861155923e+00,-3.079823654138696742e+00,-1.339931297396672605e+00,2.190167344376583891e+00,8.087101889216010697e-01,1.496626772516762793e+00,-1.248753918466234181e+00,-1.044086156378185581e+00,6.603483132397565125e-01,1.000000000000000000e+00
-4.227944579424749438e-01,1.974784673992276973e+00,-4.390722052751929283e+00,-2.207330976548358414e+00,1.152953300492598032e+00,1.902493642196501966e+00,5.066592327038071941e-02,3.239415531131822235e+00,-1.316816537625149497e+00,-5.315899332680394940e-01,-3.732299662491796455e-01,1.000000000000000000e+00
1.330621174704148091e+00,1.784438636983812998e+00,-4.030562037764869210e+00,-2.949667176648842926e+00,-5.327942626951376326e-02,5.941608270911850065e-01,4.937886887664446056e-01,9.109921975087440504e-01,-5.990265604836345625e-01,4.556974903238015379e-02,-9.443389080753697984e-01,1.000000000000000000e+00
-1.431787209981296494e+00,4.553557852931698346e-01,-3.341905849982698129e+00,-8.422510298661829431e-01,-2.298591577940173991e+00,1.623789201676755889e+00,2.611466780270202959e-01,1.842334266671188381e+00,-5.343950241882184926e-01,-1.268063012336878348e+00,1.490176942260127424e+00,1.000000000000000000e+00
3.248982421481610983e-02,1.296716644032958499e+00,-4.926047639369825148e+00,-2.226677255060448779e+00,4.140146254168505791e-01,1.824512487852016474e+00,1.564234008580918101e+00,2.881281636918835432e+00,-1.780964960505250216e+00,5.693558885639349310e-01,-1.197905359822313831e-01,1.000000000000000000e+00
-9.965761870692757540e-01,8.805707170696694952e-01,-4.205243906439430468e+00,-1.122495372017999316e+00,2.659925233411213341e-01,1.045611491061521736e+00,-4.919241761966554050e-01,1.248146919462107762e+00,-1.796419152345160253e+00,-2.032420947466577199e-01,-3.256152527562866661e-01,1.000000000000000000e+00
-1.310541755723297896e+00,1.556213432705262800e+00,-2.853177516421109949e+00,-7.656651135118996976e-01,-2.443362849040922491e+00,5.342706979566187453e-01,2.680717531836799838e-01,2.675217927709851118e+00,-4.443269892544152722e-01,-2.056628607833062006e-01,2.164557223373351214e+00,1.000000000000000000e+00
-1.342008513107508572e+00,-4.352028199712298928e-01,-4.198773801229783054e+00,-2.035352063639587428e+00,-1.190511285856801660e+00,3.060696647637402457e+00,-2.163822389533159862e-01,2.923837892152929996e+00,-4.150825046164083321e-01,-1.131220066293845555e-02,2.967926426796886563e+00,1.000000000000000000e+00
3.991278334393289495e-01,9.777877036051779713e-01,-3.705662634449406578e+00,-3.348471617714674053e+00,-5.792899283671896216e-01,1.670851445519493828e+00,-4.612409562023250809e-02,1.038583254235100783e+00,1.099336332351265488e+00,-7.659704260281090527e-01,8.496822811633990558e-01,1.000000000000000000e+00
4.175501476793132549e-01,1.529575632869425217e+00,-4.463605504299078319e+00,-2.635615562419232560e+00,1.385304390393037322e-01,1.645722276344822488e+00,6.899925549198246966e-01,2.617284946957329161e+00,-8.086412499404554977e-01,-1.057493131314453993e+00,3.917599433578992235e-02,1.000000000000000000e+00
9.532311574907919027e-01,-3.117721738604384285e-02,-3.291910271526118592e+00,-3.048968466641793995e+00,-5.957949105611304308e-02,2.313215372789456659e+00,1.138944722168412138e+00,1.847755139304370298e+00,-1.683328072574780343e+00,1.021576660405425219e-02,4.360502669766681549e-01,1.000000000000000000e+00
4.158099147647111304e-01,1.208874300736261231e+00,-3.331770739654976055e+00,-2.610350589557369982e+00,-5.832802735031685781e-01,1.084972791900615574e+00,6.798752325490454718e-01,1.173347514376305911e+00,-1.371620930953075579e+00,1.603611830500249191e-01,2.689307827780105242e-01,1.000000000000000000e+00
-5.302227466707309933e-01,2.021150244634204007e+00,-3.146378174800394945e+00,-2.328652552493291061e+00,-4.145459554055488383e-01,6.923816384668308732e-01,3.182049801099653963e-01,1.303172244408319580e+00,-1.180301775196736180e+00,-3.536285369880792784e-03,-8.869704172716763591e-02,1.000000000000000000e+00
-8.750064334570908375e-01,1.817320312105875191e+00,-3.459951865445308972e+00,-3.812665549535299903e+00,5.487621816675098962e-01,1.589976027650750856e+00,3.255236057542194583e-01,2.421841397462511480e+00,-1.680982987208088586e+00,4.535667158256792564e-01,4.951174432079561427e-01,1.000000000000000000e+00
7.305521554214425839e-01,2.992582349827119348e+00,-6.537196693295807215e+00,-3.469494431087287278e+00,-2.526950108982962684e-01,3.702596605657668682e-01,2.252642747902321219e+00,1.035365645458775630e+00,-2.442330736911934252e+00,-3.407290566797867015e-01,-1.314170296315747999e+00,1.000000000000000000e+00
3.908727791898536919e-01,1.855640315208386237e+00,-2.916784629971107101e+00,-3.096900100296199110e+00,1.544786949064635762e+00,-7.586645812852177428e-03,1.128688122780464598e-01,-5.025721402483427358e-01,-2.841729073260918170e+00,1.434835880821601739e+00,-2.443914571445890971e+00,1.000000000000000000e+00
-2.550888095259181698e-01,-4.361574878967096058e-01,-2.224937619804621569e+00,-1.678777481636750890e+00,4.019979285041545003e-01,1.269579843854058865e+00,-2.669682380308791014e-01,1.863221272023016351e+00,4.414997766040817950e-01,-6.589792325265081407e-02,6.985338930930751200e-01,1.000000000000000000e+00
1.047517802474224435e+00,1.309314378036449567e+00,-5.131667263068299789e+00,-5.044715910935323677e+00,-3.802014904381204596e-01,3.169862200557245657e+00,3.913876671268370910e-01,6.867906678807468301e-01,-2.236295938591672083e+00,2.758624368226791357e-01,1.731097883003444027e-01,1.000000000000000000e+00
-1.611464511082871365e+00,1.955908152169854475e+00,-2.350798601900932816e+00,-1.662783489760285782e+00,-1.173757385763753769e+00,2.838368290660631121e-01,2.184377229078854343e-01,5.503110305954852510e-01,-1.417845542047856178e+00,2.360363792560852270e-01,4.379869231692311016e-01,1.000000000000000000e+00
-2.807425166521919091e-01,6.238305951666109905e-01,-9.975998544639970156e-01,-2.937683704896644876e+00,5.218566187636909381e-01,7.633729585245075944e-01,-3.127920269355142224e-01,4.372678183475932068e-01,-5.367231176752315092e-01,9.527377465868597239e-02,-7.959848742672677169e-01,1.000000000000000000e+00
-1.465861937495648304e-01,1.187691441933710346e-01,-2.677635744019441599e+00,-4.389180104056608300e+00,-1.269410518511708275e-01,6.511513309148848627e-01,-2.316317944575324583e-01,-3.732185618505883262e-01,-1.314461254946757585e+00,1.379173813374890978e+00,3.190895524867689015e-01,1.000000000000000000e+00
3.685886585301855756e-01,1.952915189287007136e+00,-5.728945583385402607e+00,-3.198714685169564476e+00,-2.083363877991248336e-02,5.953460176983902397e-01,1.101032845994597498e+00,1.365877733060320010e+00,-1.037886869054888139e-01,-6.990184679743305374e-01,-6.267088386514243492e-01,1.000000000000000000e+00
2.282105607689731697e-01,-2.388091339613611641e-01,-1.900883769493210140e+00,-1.551567728437190929e+00,-8.817449847322464951e-01,1.915189294804314546e+00,6.359480700010465837e-01,1.411620885241364531e+00,5.915395827217522218e-01,-3.261920782234394300e-01,1.479760375942041906e+00,1.000000000000000000e+00
-1.530968050033671535e+00,-1.042632044425592319e+00,-3.176762832600604547e+00,-1.624068670104963585e+00,8.555498683532105630e-01,5.869591045985173006e-01,-6.715608247944168108e-01,1.732311026938291754e+00,1.238779215240214615e+00,-2.484693569292578119e-01,1.040703862833604054e+00,1.000000000000000000e+00
1.142489821946532702e+00,2.593809688157016069e+00,-3.887527176929404860e+00,-3.928674713580141642e+00,-1.614108149238257517e-01,2.387247798376948005e+00,1.325642464471637361e+00,1.578449114508156725e+00,-1.887348791794116742e+00,5.328816640631757195e-01,-2.688830253469354781e-01,1.000000000000000000e+00
7.412469929565346227e-01,2.008850735675384414e+00,-2.089731805331691561e+00,-1.912271925057107858e+00,1.747439031512402763e-01,1.194544952808291649e+00,4.582688111660871977e-01,1.718628529902138435e+00,-9.701600647534639466e-01,-2.417025170362446518e-01,-6.308526804326306525e-01,1.000000000000000000e+00
6.117596236085109940e-01,9.961671023981607531e-01,-4.625730270044236647e+00,-3.535836730105610837e+00,-3.209226029121661217e-01,1.222785954508587958e+00,1.354538626263431356e+00,-5.845392110474649794e-01,1.627109194702359041e+00,-9.936532945695304431e-01,-6.645786753507902933e-01,1.000000000000000000e+00
-6.830721074143913940e-01,1.969231760659011510e+00,-2.738346353387993037e+00,-3.556844351388913861e+00,1.696693837914843739e+00,1.383012137307228828e+00,-3.589634249015801748e-01,2.552895465659250185e+00,-7.867309924535552668e-01,2.700498172590611312e-01,-1.518576627533720635e-01,1.000000000000000000e+00
-6.492772498215968469e-01,9.965854235733342392e-01,-6.610322148457676406e+00,-4.975883747817444913e+00,1.825096728430701254e-01,1.927718149191210539e+00,1.592742558721114143e-01,1.219736810510100522e+00,-2.380162520652002289e+00,-1.754333390784667546e-01,5.281484702255970776e-01,1.000000000000000000e+00
-5.085526417771667473e-01,2.650804674150517570e-01,-4.382298721924114737e+00,-4.305879677946006900e+00,-1.997316255928036854e+00,2.366601610514345033e+00,-1.027306519867720702e+00,1.370738770332261325e+00,1.432000702840769524e+00,-1.043381168717770313e+00,3.533014720430502464e+00,1.000000000000000000e+00
5.209327206953277001e-01,3.018978214267242333e+00,-5.106301501707637414e+00,-2.996548518297835084e+00,-1.104589503017028851e-01,1.598706676865984111e+00,1.500491867140500979e+00,2.721751461192910782e+00,-1.689840733334247780e+00,-1.006333953200653664e+00,-5.768501625176555292e-01,1.000000000000000000e+00
-1.058396280914460030e+00,6.921131825620021605e-01,-5.111639987951352104e+00,-3.142745904314978578e+00,-2.750243175951474495e-01,1.654963557085748160e+00,-2.231027985489290044e-01,1.678758810237254373e+00,1.731641358622650895e+00,-1.898709719209954239e+00,1.528202139060571341e+00,1.000000000000000000e+00
-3.203216513517144759e-01,2.807675079032005971e-01,-3.612461027206872899e+00,-2.914010879845872370e+00,-2.096649412267935775e-01,1.361677602684332467e+00,1.435654782993852407e+00,1.217587788193839948e+00,-8.808268423755434284e-01,5.205627523570776072e-01,3.072790300773643457e-01,1.000000000000000000e+00
1.089533692552057564e+00,1.401402486797295621e+00,-3.918563525688028459e+00,-3.242584480670224423e+00,1.368292156634730583e+00,5.508049275563652314e-01,1.276521476872613192e+00,9.782224611319360053e-01,-6.986837243186390101e-01,1.611253043780472571e-01,-1.335880414610493006e+00,1.000000000000000000e+00
1.517365039547657446e+00,2.216812986776909078e+00,-2.577394397179536334e+00,-2.416576776102008939e+00,1.480009942263814882e+00,7.589159876610013233e-01,1.888404901071320641e+00,2.653613343660537804e+00,-1.473480059533851749e+00,-2.009386460935869145e-01,-1.292081118467472312e+00,1.000000000000000000e+00
-3.287409898801922359e-01,9.015351973111095374e-01,-2.114585260008980505e+00,-1.742714436210186291e+00,-1.763841272682482142e+00,2.082516538492499514e+00,2.816954875306961759e-01,9.921604643350524499e-01,-1.348210410403101189e+00,6.307826862705947502e-01,1.408162091106677449e+00,1.000000000000000000e+00
1.307955758752275655e+00,1.589239557038927497e+00,-3.460109429088501276e+00,-2.881041757058290020e+00,-5.435045107065534786e-01,-3.743801765509138235e-01,1.073584010597584903e+00,-8.325878245181213000e-01,-2.231962049169616158e+00,-3.293746631391868407e-01,-1.670717428171332175e+00,1.000000000000000000e+00
-2.889956029588202635e-01,1.214272623343129354e+00,-2.376450512602962917e+00,-2.179617120163743316e+00,7.537432129283251347e-01,8.151985897101993173e-01,-1.785824864134932799e-01,1.405623611595154587e+00,-1.000587911205281788e-01,8.564544127929787920e-02,-3.147675948011708913e-01,1.000000000000000000e+00
1.309646758449724890e+00,5.207435962129425278e-01,-5.179135425687251271e+00,-4.619161318654417592e+00,1.690074179011476496e-01,3.479703947623417726e+00,5.444705808518850443e-01,1.338379661851112346e+00,-5.285626786258539322e-01,-2.535338863409035692e-01,7.447849383060334283e-01,1.000000000000000000e+00
-5.582239322107058754e-01,1.183372518064562229e+00,-3.376425973708081063e+00,-2.670672723844742080e+00,2.182756291231370827e-01,6.910334141112904893e-01,1.414427920245721282e+00,2.769793194163240102e+00,-8.322162584476340275e-01,-2.524735894883259890e-01,3.880962168419293534e-01,1.000000000000000000e+00
1.364209804645305280e+00,9.010221733262716581e-01,-3.973237388750600285e+00,-2.365120930518811893e+00,6.715700067674499341e-01,1.988464288143849235e+00,1.345592820781124743e+00,2.692444747526831605e+00,-1.783781922907990758e+00,-4.569671479392303781e-01,-2.613474523926245102e-02,1.000000000000000000e+00
8.693225745082244771e-01,1.724627483540706718e+00,-4.064313396300398118e+00,-5.088911882068900994e+00,-1.000417667877389616e-01,2.882975572793782248e+00,1.239687336175065546e+00,2.367377377504840119e+00,-1.396675747634855691e+00,-5.947513148357264773e-02,4.803686638719913415e-01,1.000000000000000000e+00
-3.775750611834214343e-01,1.070807405941914592e+00,-3.495199894009064945e+00,-1.435947214836448937e+00,-8.425981581784842689e-01,3.758446140049191975e-01,3.797155843446421430e-01,1.900601333515097524e+00,9.930363374294335355e-01,-8.848474142006071963e-01,6.587303020409338572e-01,1.000000000000000000e+00
1.587102932138895861e+00,2.386963284374845173e+00,-4.150651504863836827e+00,-3.841475947170289729e+00,1.152284695626458522e+00,-6.712677716238735215e-03,-8.620688731523392656e-01,-1.518935989345299609e+00,-1.353027735848738144e+00,8.517019130067166044e-01,-2.671853959299987036e+00,1.000000000000000000e+00
-8.401383812258881312e-01,1.885169760388366367e+00,-2.621507924052585814e+00,-3.294824951284186731e+00,1.643039786096279542e+00,6.165946885330715332e-01,-2.097961900679513603e-01,1.954057416182248152e+00,-1.616184619634505548e+00,3.450780532448199378e-01,-9.923974599234798299e-01,1.000000000000000000e+00
1.204606230080217675e-03,7.869043052413315920e-01,-4.310944071604029482e+00,-3.366512867904358774e+00,-2.905887875171630497e-01,-9.196663956002271156e-02,-8.396595914401822069e-02,-1.415396178271097538e+00,-4.853176747185830031e-01,-1.264628903321132758e-01,-1.118678922125381003e+00,1.000000000000000000e+00
1.924156184046564022e-01,3.417820121045287429e-01,-2.774677059986297323e+00,-3.016393187999440340e+00,-4.247797753951775279e-01,2.889617403156198527e+00,3.378995825904457795e-01,2.748948545045819092e+00,-4.813959512700099475e-01,5.289873792253463325e-01,2.110583003305230854e+00,1.000000000000000000e+00
5.000582311818797532e-01,1.863455274843582199e+00,-2.132949834003416090e+00,-2.417446965649445279e+00,2.884086943468500586e+00,-9.395452365349432622e-01,-1.044615122963899356e+00,-1.658476143846196349e+00,-2.066759581345187335e+00,6.933732621371027083e-01,-3.376866434975660081e+00,1.000000000000000000e+00
1.080106023316646180e+00,1.130149349642893375e+00,-4.088631025576836109e+00,-3.479057864816891943e+00,6.873592265252481681e-01,-2.012036857412340396e-01,-2.132886055866478614e-02,-1.837765890350406828e-01,-1.075108052707722361e+00,-1.547082396490085665e-01,-1.106977783175139507e+00,1.000000000000000000e+00
-3.546405004286647400e-01,4.906724984996086447e-01,-2.964517747314577178e+00,-1.773643495517485569e+00,2.357723802217410736e-01,-4.040670783607402949e-01,-4.767818274452850780e-02,5.034688887952797343e-01,-1.100049351718897617e+00,5.825807688021388264e-01,-8.987694362373147561e-01,1.000000000000000000e+00
-1.635149403561145132e+00,-2.301373264551747067e-01,-1.359534909942253122e+00,-2.090518186460480710e+00,-1.585068222345589861e+00,1.135189428559339797e+00,2.046354355545534631e-01,1.445506006583481717e+00,-4.338849708200942512e-01,7.846456690426090175e-02,1.856230429723377595e+00,1.000000000000000000e+00
-3.102502782311844509e-01,5.986460798207733358e-01,-3.170048302413462693e+00,-2.836584111461688096e+00,-7.613442832076835476e-01,6.732381192994669750e-01,6.813544265386300980e-02,7.581844566968043431e-02,-9.958307263586831937e-01,2.154839066723462926e-01,-1.023708857061935984e-01,1.000000000000000000e+00
-1.161708780265029856e-01,1.562964093653317121e+00,-4.484285702304030785e+00,-3.884605197669060317e+00,8.110644100014061664e-01,5.618753401533882474e-01,-1.269271925890841146e+00,7.149726440556480878e-01,2.182581742990037377e-01,1.324779506738523294e+00,2.940987973228431640e-01,1.000000000000000000e+00
6.434476305959524467e-02,9.467904922486251040e-01,-2.525368535984975793e+00,-1.342179946391109047e+00,-1.436958360462569750e+00,-1.319843961465555049e+00,1.805528278410877263e-01,-2.173430467218858020e+00,1.274173699441182528e+00,-5.867977167938545069e-01,-7.060855567085766449e-01,1.000000000000000000e+00
1.866254641175944806e-01,-2.362380707661417834e-01,-4.197558534722629631e+00,-4.004491207582419499e+00,-2.231856328692895630e+00,1.285230661094136639e+00,4.701681153891023590e-01,-8.642777820983489345e-01,4.491096296402132815e-01,1.283210923031583572e-01,1.605072350168529338e+00,1.000000000000000000e+00
-9.784033855665151824e-01,1.168253162447069338e+00,-4.311227294626501561e+00,-3.119368008023966077e+00,3.384321599545935810e-01,2.813406320896998380e+00,1.344069798916380787e-03,3.783218338140265757e+00,-1.961817519204385185e-01,-5.465619140558065636e-01,1.965834687428202443e+00,1.000000000000000000e+00
6.061819911771208422e-03,1.149222373890695037e+00,-1.884890328552899508e+00,-1.584940035768764854e+00,-6.188268883346703664e-01,7.580852966134473681e-01,1.810609943103299591e-01,1.555277812345507771e+00,-2.346123458795053018e-01,1.425245450997100760e-01,4.213930936250696035e-01,1.000000000000000000e+00
-5.396490240572129338e-01,-5.048461643389678954e-01,-3.204012901031080496e+00,-3.291400021169612611e+00,3.619297679868541118e-01,1.766113838920677415e+00,-1.357648129619048571e+00,2.659354915200681235e-01,7.706128195237180734e-01,7.695284119338866580e-01,4.712065917847849672e-01,1.000000000000000000e+00
7.166015567215090476e-01,2.843327304062914784e+00,-3.454129228411019881e+00,-1.926354918220053669e+00,-1.077157075046048407e+00,9.327914968037811505e-01,1.130500705051772581e+00,1.371658603765391726e+00,-1.623081325565895794e+00,-4.917809083971949602e-01,-9.015189091447451952e-01,1.000000000000000000e+00
9.908640414130016616e-01,1.380232756497739022e+00,-2.264616263213862890e+00,-2.489332492170251765e+00,-2.788783862562714155e+00,2.455526426762162817e+00,1.990780623540306937e+00,2.567756111587482515e+00,5.795787973827828399e-01,-7.342990723587423663e-01,2.278089043549391679e+00,1.000000000000000000e+00
